id,title,budget,revenue,popularity,vote_average,vote_count,release_date,genre
157350,Divergent,85000000,288747895,80.316463,6.9,4663,2014-03-14,Science Fiction
853,Enemy at the Gates,68000000,96976270,41.273567,7.2,999,2001-03-13,War
10159,The Rundown,85000000,80916492,24.107835,6.4,514,2003-09-26,Adventure
10159,The Rundown,85000000,80916492,24.107835,6.4,514,2003-09-26,Action
10159,The Rundown,85000000,80916492,24.107835,6.4,514,2003-09-26,Comedy
10159,The Rundown,85000000,80916492,24.107835,6.4,514,2003-09-26,Thriller
9593,Last Action Hero,85000000,137298489,32.044191,6.1,712,1993-06-18,Adventure
9593,Last Action Hero,85000000,137298489,32.044191,6.1,712,1993-06-18,Fantasy
9593,Last Action Hero,85000000,137298489,32.044191,6.1,712,1993-06-18,Action
9593,Last Action Hero,85000000,137298489,32.044191,6.1,712,1993-06-18,Comedy
9593,Last Action Hero,85000000,137298489,32.044191,6.1,712,1993-06-18,Family
1904,Memoirs of a Geisha,85000000,162242962,16.595874,7.3,652,2005-12-06,Drama
1904,Memoirs of a Geisha,85000000,162242962,16.595874,7.3,652,2005-12-06,History
1904,Memoirs of a Geisha,85000000,162242962,16.595874,7.3,652,2005-12-06,Romance
9615,The Fast and the Furious: Tokyo Drift,85000000,158468292,8.282876,6.1,1705,2006-06-03,Action
9615,The Fast and the Furious: Tokyo Drift,85000000,158468292,8.282876,6.1,1705,2006-06-03,Crime
9615,The Fast and the Furious: Tokyo Drift,85000000,158468292,8.282876,6.1,1705,2006-06-03,Drama
9615,The Fast and the Furious: Tokyo Drift,85000000,158468292,8.282876,6.1,1705,2006-06-03,Thriller
297,Meet Joe Black,90000000,142940100,36.069611,6.9,1147,1998-11-12,Fantasy
297,Meet Joe Black,90000000,142940100,36.069611,6.9,1147,1998-11-12,Drama
297,Meet Joe Black,90000000,142940100,36.069611,6.9,1147,1998-11-12,Mystery
9884,Collateral Damage,85000000,78382433,18.827753,5.5,427,2002-02-06,Action
9884,Collateral Damage,85000000,78382433,18.827753,5.5,427,2002-02-06,Thriller
9884,Collateral Damage,85000000,78382433,18.827753,5.5,427,2002-02-06,Drama
62764,Mirror Mirror,85000000,183018522,48.126297,5.5,1114,2012-03-15,Adventure
62764,Mirror Mirror,85000000,183018522,48.126297,5.5,1114,2012-03-15,Fantasy
62764,Mirror Mirror,85000000,183018522,48.126297,5.5,1114,2012-03-15,Drama
62764,Mirror Mirror,85000000,183018522,48.126297,5.5,1114,2012-03-15,Comedy
62764,Mirror Mirror,85000000,183018522,48.126297,5.5,1114,2012-03-15,Science Fiction
62764,Mirror Mirror,85000000,183018522,48.126297,5.5,1114,2012-03-15,Family
22538,Scott Pilgrim vs. the World,60000000,47664559,38.885195,7.2,2126,2010-07-27,Action
22538,Scott Pilgrim vs. the World,60000000,47664559,38.885195,7.2,2126,2010-07-27,Adventure
22538,Scott Pilgrim vs. the World,60000000,47664559,38.885195,7.2,2126,2010-07-27,Comedy
9341,The Core,60000000,74208267,29.211255,5.4,516,2003-03-28,Action
9341,The Core,60000000,74208267,29.211255,5.4,516,2003-03-28,Thriller
9341,The Core,60000000,74208267,29.211255,5.4,516,2003-03-28,Adventure
9341,The Core,60000000,74208267,29.211255,5.4,516,2003-03-28,Science Fiction
12107,Nutty Professor II: The Klumps,84000000,123307945,17.783361,4.7,332,2000-07-27,Fantasy
12107,Nutty Professor II: The Klumps,84000000,123307945,17.783361,4.7,332,2000-07-27,Comedy
12107,Nutty Professor II: The Klumps,84000000,123307945,17.783361,4.7,332,2000-07-27,Romance
12107,Nutty Professor II: The Klumps,84000000,123307945,17.783361,4.7,332,2000-07-27,Science Fiction
9637,Scooby-Doo,84000000,275650703,31.435539,5.4,820,2002-06-14,Mystery
9637,Scooby-Doo,84000000,275650703,31.435539,5.4,820,2002-06-14,Adventure
9637,Scooby-Doo,84000000,275650703,31.435539,5.4,820,2002-06-14,Comedy
49049,Dredd,50000000,41037742,57.673932,6.6,1940,2012-09-07,Action
49049,Dredd,50000000,41037742,57.673932,6.6,1940,2012-09-07,Science Fiction
9339,Click,82500000,237681299,41.176631,6.0,2104,2006-06-22,Comedy
9339,Click,82500000,237681299,41.176631,6.0,2104,2006-06-22,Drama
9339,Click,82500000,237681299,41.176631,6.0,2104,2006-06-22,Fantasy
9339,Click,82500000,237681299,41.176631,6.0,2104,2006-06-22,Romance
16281,Creepshow,8000000,21028755,13.661289,6.7,226,1982-11-12,Horror
16281,Creepshow,8000000,21028755,13.661289,6.7,226,1982-11-12,Comedy
16281,Creepshow,8000000,21028755,13.661289,6.7,226,1982-11-12,Fantasy
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,85000000,112483764,11.77398,4.9,119,2010-07-30,Comedy
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,85000000,112483764,11.77398,4.9,119,2010-07-30,Family
8247,Jumper,85000000,222231186,21.218,5.9,1799,2008-02-10,Adventure
8247,Jumper,85000000,222231186,21.218,5.9,1799,2008-02-10,Fantasy
8247,Jumper,85000000,222231186,21.218,5.9,1799,2008-02-10,Science Fiction
11253,Hellboy II: The Golden Army,85000000,160388063,58.57976,6.5,1527,2008-07-11,Adventure
11253,Hellboy II: The Golden Army,85000000,160388063,58.57976,6.5,1527,2008-07-11,Fantasy
11253,Hellboy II: The Golden Army,85000000,160388063,58.57976,6.5,1527,2008-07-11,Science Fiction
1949,Zodiac,65000000,84785914,51.970905,7.3,2023,2007-03-02,Crime
1949,Zodiac,65000000,84785914,51.970905,7.3,2023,2007-03-02,Drama
1949,Zodiac,65000000,84785914,51.970905,7.3,2023,2007-03-02,Mystery
1949,Zodiac,65000000,84785914,51.970905,7.3,2023,2007-03-02,Thriller
8452,The 6th Day,82000000,96085477,18.447479,5.7,595,2000-11-17,Science Fiction
310,Bruce Almighty,80000000,484572835,109.684788,6.4,3012,2003-05-23,Fantasy
310,Bruce Almighty,80000000,484572835,109.684788,6.4,3012,2003-05-23,Comedy
27578,The Expendables,80000000,274470394,77.580661,6.0,2926,2010-08-03,Thriller
27578,The Expendables,80000000,274470394,77.580661,6.0,2926,2010-08-03,Adventure
27578,The Expendables,80000000,274470394,77.580661,6.0,2926,2010-08-03,Action
954,Mission: Impossible,80000000,457696359,75.290998,6.7,2631,1996-05-22,Adventure
954,Mission: Impossible,80000000,457696359,75.290998,6.7,2631,1996-05-22,Action
954,Mission: Impossible,80000000,457696359,75.290998,6.7,2631,1996-05-22,Thriller
70160,The Hunger Games,75000000,691210692,68.550698,6.9,9455,2012-03-12,Science Fiction
70160,The Hunger Games,75000000,691210692,68.550698,6.9,9455,2012-03-12,Adventure
70160,The Hunger Games,75000000,691210692,68.550698,6.9,9455,2012-03-12,Fantasy
45243,The Hangover Part II,80000000,254455986,58.040149,6.2,3739,2011-05-25,Comedy
364,Batman Returns,80000000,280000000,59.113174,6.6,1673,1992-06-19,Action
364,Batman Returns,80000000,280000000,59.113174,6.6,1673,1992-06-19,Fantasy
7518,Over the Hedge,80000000,343397247,36.32705,6.3,1074,2006-04-22,Comedy
7518,Over the Hedge,80000000,343397247,36.32705,6.3,1074,2006-04-22,Animation
7518,Over the Hedge,80000000,343397247,36.32705,6.3,1074,2006-04-22,Family
11544,Lilo & Stitch,80000000,145771527,55.659988,7.1,1314,2002-06-21,Animation
11544,Lilo & Stitch,80000000,145771527,55.659988,7.1,1314,2002-06-21,Family
9986,Charlotte's Web,85000000,144000000,14.132583,5.8,288,2006-12-15,Comedy
9986,Charlotte's Web,85000000,144000000,14.132583,5.8,288,2006-12-15,Family
9986,Charlotte's Web,85000000,144000000,14.132583,5.8,288,2006-12-15,Fantasy
8656,Deep Impact,75000000,140464664,34.070054,5.9,855,1998-05-08,Action
8656,Deep Impact,75000000,140464664,34.070054,5.9,855,1998-05-08,Drama
8656,Deep Impact,75000000,140464664,34.070054,5.9,855,1998-05-08,Romance
9291,The Longest Yard,82000000,190320568,26.065735,6.2,785,2005-05-19,Comedy
9291,The Longest Yard,82000000,190320568,26.065735,6.2,785,2005-05-19,Drama
55301,Alvin and the Chipmunks: Chipwrecked,75000000,342695435,23.473004,5.4,484,2011-12-14,Comedy
55301,Alvin and the Chipmunks: Chipwrecked,75000000,342695435,23.473004,5.4,484,2011-12-14,Fantasy
55301,Alvin and the Chipmunks: Chipwrecked,75000000,342695435,23.473004,5.4,484,2011-12-14,Family
55301,Alvin and the Chipmunks: Chipwrecked,75000000,342695435,23.473004,5.4,484,2011-12-14,Music
55301,Alvin and the Chipmunks: Chipwrecked,75000000,342695435,23.473004,5.4,484,2011-12-14,Animation
109418,Grown Ups 2,80000000,246984278,45.589568,5.8,1155,2013-07-11,Comedy
11665,Get Smart,80000000,230685453,23.496054,6.0,1051,2008-06-19,Action
11665,Get Smart,80000000,230685453,23.496054,6.0,1051,2008-06-19,Comedy
11665,Get Smart,80000000,230685453,23.496054,6.0,1051,2008-06-19,Thriller
6964,Something's Gotta Give,80000000,266728738,16.939441,6.3,410,2003-12-12,Drama
6964,Something's Gotta Give,80000000,266728738,16.939441,6.3,410,2003-12-12,Comedy
6964,Something's Gotta Give,80000000,266728738,16.939441,6.3,410,2003-12-12,Romance
11324,Shutter Island,80000000,294804195,81.914696,7.8,6336,2010-02-18,Drama
11324,Shutter Island,80000000,294804195,81.914696,7.8,6336,2010-02-18,Thriller
11324,Shutter Island,80000000,294804195,81.914696,7.8,6336,2010-02-18,Mystery
12193,Four Christmases,80000000,163733697,19.500893,5.3,331,2008-11-26,Comedy
12193,Four Christmases,80000000,163733697,19.500893,5.3,331,2008-11-26,Romance
12193,Four Christmases,80000000,163733697,19.500893,5.3,331,2008-11-26,Drama
9928,Robots,75000000,260696994,29.558157,6.0,1333,2005-03-10,Animation
9928,Robots,75000000,260696994,29.558157,6.0,1333,2005-03-10,Comedy
9928,Robots,75000000,260696994,29.558157,6.0,1333,2005-03-10,Family
9928,Robots,75000000,260696994,29.558157,6.0,1333,2005-03-10,Science Fiction
754,Face/Off,80000000,245676146,46.075037,6.8,1583,1997-06-27,Action
754,Face/Off,80000000,245676146,46.075037,6.8,1583,1997-06-27,Crime
754,Face/Off,80000000,245676146,46.075037,6.8,1583,1997-06-27,Science Fiction
754,Face/Off,80000000,245676146,46.075037,6.8,1583,1997-06-27,Thriller
10202,Bedtime Stories,80000000,212874442,23.531721,5.9,901,2008-12-24,Fantasy
10202,Bedtime Stories,80000000,212874442,23.531721,5.9,901,2008-12-24,Comedy
10202,Bedtime Stories,80000000,212874442,23.531721,5.9,901,2008-12-24,Family
10202,Bedtime Stories,80000000,212874442,23.531721,5.9,901,2008-12-24,Romance
4147,Road to Perdition,80000000,181001478,49.078546,7.3,1077,2002-07-12,Thriller
4147,Road to Perdition,80000000,181001478,49.078546,7.3,1077,2002-07-12,Crime
4147,Road to Perdition,80000000,181001478,49.078546,7.3,1077,2002-07-12,Drama
50546,Just Go with It,80000000,214918407,37.02665,6.3,1543,2011-02-10,Romance
50546,Just Go with It,80000000,214918407,37.02665,6.3,1543,2011-02-10,Comedy
1701,Con Air,75000000,224012234,45.154631,6.5,1270,1997-06-01,Action
1701,Con Air,75000000,224012234,45.154631,6.5,1270,1997-06-01,Thriller
1701,Con Air,75000000,224012234,45.154631,6.5,1270,1997-06-01,Crime
13027,Eagle Eye,80000000,178066569,46.887983,6.3,1018,2008-09-25,Mystery
13027,Eagle Eye,80000000,178066569,46.887983,6.3,1018,2008-09-25,Thriller
13027,Eagle Eye,80000000,178066569,46.887983,6.3,1018,2008-09-25,Action
2289,Cold Mountain,79000000,173013509,24.598479,6.7,533,2003-12-24,Drama
20504,The Book of Eli,80000000,157107755,32.363538,6.6,2164,2010-01-14,Action
20504,The Book of Eli,80000000,157107755,32.363538,6.6,2164,2010-01-14,Thriller
20504,The Book of Eli,80000000,157107755,32.363538,6.6,2164,2010-01-14,Science Fiction
9574,Flubber,80000000,177977226,11.50396,5.3,695,1997-11-26,Comedy
9574,Flubber,80000000,177977226,11.50396,5.3,695,1997-11-26,Family
9574,Flubber,80000000,177977226,11.50396,5.3,695,1997-11-26,Science Fiction
11618,The Haunting,80000000,91188905,19.375768,5.2,369,1999-07-23,Horror
11618,The Haunting,80000000,91188905,19.375768,5.2,369,1999-07-23,Thriller
11618,The Haunting,80000000,91188905,19.375768,5.2,369,1999-07-23,Fantasy
11618,The Haunting,80000000,91188905,19.375768,5.2,369,1999-07-23,Mystery
2300,Space Jam,80000000,250200000,36.125715,6.5,1288,1996-11-15,Animation
2300,Space Jam,80000000,250200000,36.125715,6.5,1288,1996-11-15,Comedy
2300,Space Jam,80000000,250200000,36.125715,6.5,1288,1996-11-15,Drama
2300,Space Jam,80000000,250200000,36.125715,6.5,1288,1996-11-15,Family
2300,Space Jam,80000000,250200000,36.125715,6.5,1288,1996-11-15,Fantasy
10200,The Day the Earth Stood Still,80000000,233093859,41.890722,5.2,1043,2008-12-10,Drama
10200,The Day the Earth Stood Still,80000000,233093859,41.890722,5.2,1043,2008-12-10,Science Fiction
10200,The Day the Earth Stood Still,80000000,233093859,41.890722,5.2,1043,2008-12-10,Thriller
8834,Conspiracy Theory,75000000,136982834,22.179658,6.5,431,1997-08-07,Action
8834,Conspiracy Theory,75000000,136982834,22.179658,6.5,431,1997-08-07,Drama
8834,Conspiracy Theory,75000000,136982834,22.179658,6.5,431,1997-08-07,Mystery
8834,Conspiracy Theory,75000000,136982834,22.179658,6.5,431,1997-08-07,Thriller
228150,Fury,68000000,211817906,139.575085,7.4,3946,2014-10-15,War
228150,Fury,68000000,211817906,139.575085,7.4,3946,2014-10-15,Drama
228150,Fury,68000000,211817906,139.575085,7.4,3946,2014-10-15,Action
6068,Six Days Seven Nights,70000000,164000000,18.264635,5.6,332,1998-06-12,Action
6068,Six Days Seven Nights,70000000,164000000,18.264635,5.6,332,1998-06-12,Adventure
6068,Six Days Seven Nights,70000000,164000000,18.264635,5.6,332,1998-06-12,Comedy
6068,Six Days Seven Nights,70000000,164000000,18.264635,5.6,332,1998-06-12,Romance
41515,Yogi Bear,80000000,201584141,11.187696,5.2,220,2010-12-11,Comedy
41515,Yogi Bear,80000000,201584141,11.187696,5.2,220,2010-12-11,Family
41515,Yogi Bear,80000000,201584141,11.187696,5.2,220,2010-12-11,Animation
41515,Yogi Bear,80000000,201584141,11.187696,5.2,220,2010-12-11,Adventure
9023,Spirit: Stallion of the Cimarron,80000000,122563539,41.670544,7.4,831,2002-05-24,Western
9023,Spirit: Stallion of the Cimarron,80000000,122563539,41.670544,7.4,831,2002-05-24,Animation
9023,Spirit: Stallion of the Cimarron,80000000,122563539,41.670544,7.4,831,2002-05-24,Adventure
9023,Spirit: Stallion of the Cimarron,80000000,122563539,41.670544,7.4,831,2002-05-24,Comedy
9023,Spirit: Stallion of the Cimarron,80000000,122563539,41.670544,7.4,831,2002-05-24,Family
38317,Zookeeper,80000000,169852759,27.46264,5.3,498,2011-07-06,Comedy
38317,Zookeeper,80000000,169852759,27.46264,5.3,498,2011-07-06,Romance
38317,Zookeeper,80000000,169852759,27.46264,5.3,498,2011-07-06,Family
2157,Lost in Space,80000000,136159423,17.455024,5.0,388,1998-04-03,Adventure
2157,Lost in Space,80000000,136159423,17.455024,5.0,388,1998-04-03,Family
2157,Lost in Space,80000000,136159423,17.455024,5.0,388,1998-04-03,Science Fiction
14462,The Manchurian Candidate,80000000,96105964,21.394281,6.2,393,2004-07-30,Drama
14462,The Manchurian Candidate,80000000,96105964,21.394281,6.2,393,2004-07-30,Thriller
14462,The Manchurian Candidate,80000000,96105964,21.394281,6.2,393,2004-07-30,Mystery
159824,Hotel Transylvania 2,80000000,473226958,61.692197,6.7,1497,2015-09-21,Animation
159824,Hotel Transylvania 2,80000000,473226958,61.692197,6.7,1497,2015-09-21,Comedy
159824,Hotel Transylvania 2,80000000,473226958,61.692197,6.7,1497,2015-09-21,Family
49948,Fantasia 2000,80000000,90874570,14.530946,7.0,292,1999-12-17,Animation
49948,Fantasia 2000,80000000,90874570,14.530946,7.0,292,1999-12-17,Family
49948,Fantasia 2000,80000000,90874570,14.530946,7.0,292,1999-12-17,Music
2135,The Time Machine,80000000,123729176,25.978555,5.8,631,2002-03-04,Science Fiction
2135,The Time Machine,80000000,123729176,25.978555,5.8,631,2002-03-04,Adventure
2135,The Time Machine,80000000,123729176,25.978555,5.8,631,2002-03-04,Action
9705,Swordfish,102000000,147080413,36.788745,6.1,932,2001-06-07,Action
9705,Swordfish,102000000,147080413,36.788745,6.1,932,2001-06-07,Crime
9705,Swordfish,102000000,147080413,36.788745,6.1,932,2001-06-07,Thriller
1656,The Legend of Zorro,75000000,142400065,31.054334,5.9,893,2005-10-24,Action
1656,The Legend of Zorro,75000000,142400065,31.054334,5.9,893,2005-10-24,Adventure
12159,What Dreams May Come,85000000,71485043,21.891078,6.8,577,1998-10-02,Drama
12159,What Dreams May Come,85000000,71485043,21.891078,6.8,577,1998-10-02,Fantasy
12159,What Dreams May Come,85000000,71485043,21.891078,6.8,577,1998-10-02,Romance
4442,The Brothers Grimm,88000000,105316267,40.138009,5.6,818,2005-08-26,Adventure
4442,The Brothers Grimm,88000000,105316267,40.138009,5.6,818,2005-08-26,Fantasy
4442,The Brothers Grimm,88000000,105316267,40.138009,5.6,818,2005-08-26,Action
4442,The Brothers Grimm,88000000,105316267,40.138009,5.6,818,2005-08-26,Comedy
4442,The Brothers Grimm,88000000,105316267,40.138009,5.6,818,2005-08-26,Thriller
75,Mars Attacks!,70000000,101371017,44.090535,6.1,1509,1996-12-12,Comedy
75,Mars Attacks!,70000000,101371017,44.090535,6.1,1509,1996-12-12,Fantasy
75,Mars Attacks!,70000000,101371017,44.090535,6.1,1509,1996-12-12,Science Fiction
19959,Surrogates,80000000,122444772,36.664991,5.9,1195,2009-09-24,Action
19959,Surrogates,80000000,122444772,36.664991,5.9,1195,2009-09-24,Science Fiction
19959,Surrogates,80000000,122444772,36.664991,5.9,1195,2009-09-24,Thriller
11973,Thirteen Days,80000000,34566746,18.26121,6.9,189,2000-12-24,Drama
11973,Thirteen Days,80000000,34566746,18.26121,6.9,189,2000-12-24,Thriller
11228,Daylight,80000000,159212469,16.681269,5.8,378,1996-12-06,Action
11228,Daylight,80000000,159212469,16.681269,5.8,378,1996-12-06,Adventure
11228,Daylight,80000000,159212469,16.681269,5.8,378,1996-12-06,Thriller
77951,Walking With Dinosaurs,80000000,126546518,10.088006,5.2,133,2013-12-18,Animation
77951,Walking With Dinosaurs,80000000,126546518,10.088006,5.2,133,2013-12-18,Family
77951,Walking With Dinosaurs,80000000,126546518,10.088006,5.2,133,2013-12-18,Adventure
5491,Battlefield Earth,44000000,21400000,7.89147,3.0,255,2000-05-10,Action
5491,Battlefield Earth,44000000,21400000,7.89147,3.0,255,2000-05-10,Science Fiction
5491,Battlefield Earth,44000000,21400000,7.89147,3.0,255,2000-05-10,War
10715,Looney Tunes: Back in Action,80000000,68514844,16.715631,5.6,297,2003-11-14,Animation
10715,Looney Tunes: Back in Action,80000000,68514844,16.715631,5.6,297,2003-11-14,Comedy
10715,Looney Tunes: Back in Action,80000000,68514844,16.715631,5.6,297,2003-11-14,Family
10197,Nine,80000000,53825515,9.357734,5.1,165,2009-12-03,Drama
10197,Nine,80000000,53825515,9.357734,5.1,165,2009-12-03,Music
10197,Nine,80000000,53825515,9.357734,5.1,165,2009-12-03,Romance
9562,Timeline,80000000,19480739,11.22268,5.4,318,2003-11-26,Action
9562,Timeline,80000000,19480739,11.22268,5.4,318,2003-11-26,Adventure
9562,Timeline,80000000,19480739,11.22268,5.4,318,2003-11-26,Science Fiction
9922,The Postman,80000000,17626234,14.564667,6.1,299,1997-12-25,Drama
9922,The Postman,80000000,17626234,14.564667,6.1,299,1997-12-25,Adventure
9447,Babe: Pig in the City,90000000,69131860,11.356079,5.2,305,1998-11-25,Adventure
9447,Babe: Pig in the City,90000000,69131860,11.356079,5.2,305,1998-11-25,Comedy
9447,Babe: Pig in the City,90000000,69131860,11.356079,5.2,305,1998-11-25,Drama
9447,Babe: Pig in the City,90000000,69131860,11.356079,5.2,305,1998-11-25,Family
9447,Babe: Pig in the City,90000000,69131860,11.356079,5.2,305,1998-11-25,Fantasy
274854,The Last Witch Hunter,90000000,146936910,52.612025,5.7,1316,2015-10-21,Fantasy
274854,The Last Witch Hunter,90000000,146936910,52.612025,5.7,1316,2015-10-21,Action
274854,The Last Witch Hunter,90000000,146936910,52.612025,5.7,1316,2015-10-21,Adventure
8870,Red Planet,80000000,33463969,13.800656,5.4,267,2000-11-10,Thriller
8870,Red Planet,80000000,33463969,13.800656,5.4,267,2000-11-10,Action
8870,Red Planet,80000000,33463969,13.800656,5.4,267,2000-11-10,Science Fiction
9992,Arthur and the Invisibles,86000000,107944236,27.097932,6.0,639,2006-12-13,Adventure
9992,Arthur and the Invisibles,86000000,107944236,27.097932,6.0,639,2006-12-13,Fantasy
9992,Arthur and the Invisibles,86000000,107944236,27.097932,6.0,639,2006-12-13,Animation
9992,Arthur and the Invisibles,86000000,107944236,27.097932,6.0,639,2006-12-13,Family
10077,A Sound of Thunder,80000000,5989640,7.342892,4.8,111,2005-05-15,Thriller
10077,A Sound of Thunder,80000000,5989640,7.342892,4.8,111,2005-05-15,Science Fiction
10077,A Sound of Thunder,80000000,5989640,7.342892,4.8,111,2005-05-15,Adventure
10077,A Sound of Thunder,80000000,5989640,7.342892,4.8,111,2005-05-15,Action
76649,Pompeii,130000000,117831631,50.561849,5.2,1267,2014-02-18,Action
76649,Pompeii,130000000,117831631,50.561849,5.2,1267,2014-02-18,Adventure
76649,Pompeii,130000000,117831631,50.561849,5.2,1267,2014-02-18,History
76649,Pompeii,130000000,117831631,50.561849,5.2,1267,2014-02-18,Romance
76649,Pompeii,130000000,117831631,50.561849,5.2,1267,2014-02-18,Drama
453,A Beautiful Mind,60000000,313542341,59.248437,7.7,3009,2001-12-11,Drama
453,A Beautiful Mind,60000000,313542341,59.248437,7.7,3009,2001-12-11,Romance
8587,The Lion King,45000000,788241776,90.457886,8.0,5376,1994-06-23,Family
8587,The Lion King,45000000,788241776,90.457886,8.0,5376,1994-06-23,Animation
8587,The Lion King,45000000,788241776,90.457886,8.0,5376,1994-06-23,Drama
72545,Journey 2: The Mysterious Island,79000000,355692760,40.723459,5.8,1030,2012-01-19,Adventure
72545,Journey 2: The Mysterious Island,79000000,355692760,40.723459,5.8,1030,2012-01-19,Action
72545,Journey 2: The Mysterious Island,79000000,355692760,40.723459,5.8,1030,2012-01-19,Science Fiction
109451,Cloudy with a Chance of Meatballs 2,78000000,248384621,41.247402,6.4,915,2013-09-26,Animation
109451,Cloudy with a Chance of Meatballs 2,78000000,248384621,41.247402,6.4,915,2013-09-26,Family
109451,Cloudy with a Chance of Meatballs 2,78000000,248384621,41.247402,6.4,915,2013-09-26,Comedy
9533,Red Dragon,78000000,209196298,10.083905,6.7,1115,2002-09-29,Crime
9533,Red Dragon,78000000,209196298,10.083905,6.7,1115,2002-09-29,Thriller
9533,Red Dragon,78000000,209196298,10.083905,6.7,1115,2002-09-29,Horror
2023,Hidalgo,100000000,108103450,16.759252,6.5,318,2004-03-05,Western
2023,Hidalgo,100000000,108103450,16.759252,6.5,318,2004-03-05,Adventure
71880,Jack and Jill,79000000,149673788,22.132418,4.1,604,2011-11-11,Comedy
584,2 Fast 2 Furious,76000000,236350661,10.520961,6.2,2028,2003-06-05,Action
584,2 Fast 2 Furious,76000000,236350661,10.520961,6.2,2028,2003-06-05,Crime
584,2 Fast 2 Furious,76000000,236350661,10.520961,6.2,2028,2003-06-05,Thriller
309809,The Little Prince,64000000,97571250,35.384423,7.6,756,2015-07-29,Adventure
309809,The Little Prince,64000000,97571250,35.384423,7.6,756,2015-07-29,Animation
309809,The Little Prince,64000000,97571250,35.384423,7.6,756,2015-07-29,Fantasy
4858,The Invasion,80000000,15071514,15.673154,5.7,359,2007-08-17,Science Fiction
4858,The Invasion,80000000,15071514,15.673154,5.7,359,2007-08-17,Thriller
17711,The Adventures of Rocky & Bullwinkle,76000000,35134820,8.981427,3.9,87,2000-06-30,Action
17711,The Adventures of Rocky & Bullwinkle,76000000,35134820,8.981427,3.9,87,2000-06-30,Adventure
17711,The Adventures of Rocky & Bullwinkle,76000000,35134820,8.981427,3.9,87,2000-06-30,Animation
17711,The Adventures of Rocky & Bullwinkle,76000000,35134820,8.981427,3.9,87,2000-06-30,Comedy
17711,The Adventures of Rocky & Bullwinkle,76000000,35134820,8.981427,3.9,87,2000-06-30,Family
328111,The Secret Life of Pets,75000000,875958308,31.482872,5.9,3462,2016-06-18,Animation
328111,The Secret Life of Pets,75000000,875958308,31.482872,5.9,3462,2016-06-18,Family
8698,The League of Extraordinary Gentlemen,78000000,179265204,47.436675,5.7,1155,2003-07-11,Fantasy
8698,The League of Extraordinary Gentlemen,78000000,179265204,47.436675,5.7,1155,2003-07-11,Action
8698,The League of Extraordinary Gentlemen,78000000,179265204,47.436675,5.7,1155,2003-07-11,Thriller
8698,The League of Extraordinary Gentlemen,78000000,179265204,47.436675,5.7,1155,2003-07-11,Science Fiction
93456,Despicable Me 2,76000000,970761885,136.886704,7.0,4637,2013-06-25,Animation
93456,Despicable Me 2,76000000,970761885,136.886704,7.0,4637,2013-06-25,Comedy
93456,Despicable Me 2,76000000,970761885,136.886704,7.0,4637,2013-06-25,Family
602,Independence Day,75000000,816969268,60.442593,6.7,3260,1996-06-25,Action
602,Independence Day,75000000,816969268,60.442593,6.7,3260,1996-06-25,Adventure
602,Independence Day,75000000,816969268,60.442593,6.7,3260,1996-06-25,Science Fiction
330,The Lost World: Jurassic Park,73000000,229074524,2.502487,6.2,2487,1997-05-23,Adventure
330,The Lost World: Jurassic Park,73000000,229074524,2.502487,6.2,2487,1997-05-23,Action
330,The Lost World: Jurassic Park,73000000,229074524,2.502487,6.2,2487,1997-05-23,Science Fiction
953,Madagascar,75000000,532680671,48.110909,6.6,3237,2005-05-25,Family
953,Madagascar,75000000,532680671,48.110909,6.6,3237,2005-05-25,Animation
9693,Children of Men,76000000,69959751,35.387874,7.4,2071,2006-09-22,Drama
9693,Children of Men,76000000,69959751,35.387874,7.4,2071,2006-09-22,Action
9693,Children of Men,76000000,69959751,35.387874,7.4,2071,2006-09-22,Thriller
9693,Children of Men,76000000,69959751,35.387874,7.4,2071,2006-09-22,Science Fiction
36657,X-Men,75000000,296339527,4.66891,6.8,4097,2000-07-13,Adventure
36657,X-Men,75000000,296339527,4.66891,6.8,4097,2000-07-13,Action
36657,X-Men,75000000,296339527,4.66891,6.8,4097,2000-07-13,Science Fiction
8909,Wanted,75000000,258270008,73.82289,6.4,2528,2008-06-19,Action
8909,Wanted,75000000,258270008,73.82289,6.4,2528,2008-06-19,Thriller
8909,Wanted,75000000,258270008,73.82289,6.4,2528,2008-06-19,Crime
9802,The Rock,75000000,335062621,51.469576,6.9,1456,1996-06-06,Action
9802,The Rock,75000000,335062621,51.469576,6.9,1456,1996-06-06,Adventure
9802,The Rock,75000000,335062621,51.469576,6.9,1456,1996-06-06,Thriller
950,Ice Age: The Meltdown,80000000,660940780,85.115058,6.5,2951,2006-03-23,Animation
950,Ice Age: The Meltdown,80000000,660940780,85.115058,6.5,2951,2006-03-23,Family
950,Ice Age: The Meltdown,80000000,660940780,85.115058,6.5,2951,2006-03-23,Comedy
950,Ice Age: The Meltdown,80000000,660940780,85.115058,6.5,2951,2006-03-23,Adventure
1824,50 First Dates,75000000,196482882,61.437586,6.6,2105,2004-02-13,Comedy
1824,50 First Dates,75000000,196482882,61.437586,6.6,2105,2004-02-13,Romance
2976,Hairspray,50000000,90450008,31.160542,6.5,709,2007-07-13,Family
2976,Hairspray,50000000,90450008,31.160542,6.5,709,2007-07-13,Comedy
2976,Hairspray,50000000,90450008,31.160542,6.5,709,2007-07-13,Music
